db_id,assembly_accession,assembly_uid,genus_name,genus_db_id,genus_ncbi_id,species_name,species_db_id,species_ncbi_id
33519,GCF_001108245.1,391371,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33525,GCF_900020555.1,700731,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33526,GCF_001126365.1,400431,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33537,GCF_001139725.1,407111,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33539,GCF_001120885.1,397691,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33561,GCF_900021195.1,652121,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33572,GCF_900022785.1,677431,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33580,GCF_001334435.1,512641,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33583,GCF_001122545.1,398521,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33584,GCF_001117585.1,396041,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33603,GCF_900050155.1,688241,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33613,GCF_001208845.1,441781,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33616,GCF_001585885.1,659381,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33617,GCF_001337875.1,514361,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33619,GCF_000688895.1,177491,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33620,GCF_001208365.1,441541,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33638,GCF_001581485.1,656971,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33648,GCF_900049215.1,697781,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33649,GCF_001125525.1,491291,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33652,GCF_001094885.1,384691,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33655,GCF_900055675.1,673141,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33670,GCF_900052425.1,693401,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33671,GCF_900064605.1,652231,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33698,GCF_001145405.1,409951,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33704,GCF_900056035.1,696911,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33712,GCF_001164065.1,419281,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33713,GCF_001336535.1,513691,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33720,GCF_001169365.1,421931,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33727,GCF_900056735.1,689641,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33728,GCF_900050665.1,688421,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33735,GCF_001094265.1,384381,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33736,GCF_001090645.1,382571,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33737,GCF_001340035.1,515441,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33741,GCF_900022915.1,684851,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33743,GCF_000203715.1,542718,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33745,GCF_001144765.1,409631,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33751,GCF_900037135.1,697331,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33759,GCF_900018485.1,692251,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33761,GCF_001343295.1,517071,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33762,GCF_001131205.1,496071,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33763,GCF_001142405.1,408451,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33772,GCF_001301295.1,494691,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33776,GCF_001301475.1,494941,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33789,GCF_001119385.1,396941,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33792,GCF_001159645.1,417071,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33793,GCF_001302155.1,496471,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33807,GCF_001581715.1,657081,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33808,GCF_001553495.1,638231,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33821,GCF_001348015.1,519431,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33823,GCF_001340555.1,515701,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33824,GCF_001130965.1,402731,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33826,GCF_001101685.1,495381,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33828,GCF_001084545.1,379521,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33847,GCF_900024515.1,676331,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33861,GCF_001206355.1,440541,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33862,GCF_001158245.1,494431,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33867,GCF_001205855.1,440291,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33868,GCF_001154945.1,414721,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33874,GCF_001335135.1,512991,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33875,GCF_900034515.1,698771,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33876,GCF_900017405.1,680081,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33881,GCF_900060855.1,666731,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33890,GCF_900051185.1,677611,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33895,GCF_900034165.1,688521,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33912,GCF_900065515.1,670901,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33914,GCF_001335175.1,513011,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33921,GCF_001346755.1,518801,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33928,GCF_001116785.1,495981,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33932,GCF_900053865.1,697611,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33938,GCF_001103225.1,388861,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33944,GCF_900017345.1,688491,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33946,GCF_000334855.1,540358,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33951,GCF_900016995.1,672021,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33952,GCF_001137165.1,405831,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33962,GCF_001152905.1,413701,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33963,GCF_001128525.1,401511,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33986,GCF_001120305.1,397401,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33989,GCF_001121025.1,397761,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
33994,GCF_900024575.1,690071,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34003,GCF_001102145.1,388321,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34009,GCF_001337695.1,514271,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34015,GCF_900052575.1,672511,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34053,GCF_001159065.1,416781,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34056,GCF_001128505.1,401501,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34062,GCF_900053785.1,664981,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34078,GCF_000832325.1,250041,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34082,GCF_001152065.1,413281,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34090,GCF_001133385.1,403941,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34097,GCF_900049825.1,702251,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34099,GCF_001122185.1,496371,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34102,GCF_001129905.1,494711,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34104,GCF_001329655.1,510261,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34109,GCF_900020815.1,654031,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34117,GCF_001110545.1,494381,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34131,GCF_900035635.1,682851,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34137,GCF_900047715.1,662131,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34139,GCF_001334155.1,512501,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34140,GCF_900033795.1,688801,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34141,GCF_001111105.1,392801,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34144,GCF_001083725.1,379111,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34146,GCF_000279085.1,491208,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34151,GCF_001203275.1,439001,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34167,GCF_001148605.1,411551,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34180,GCF_001336015.1,513431,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34195,GCF_001171505.1,423001,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34196,GCF_900020605.1,681941,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34202,GCF_001097205.1,385851,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34213,GCF_001173345.1,423921,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34224,GCF_000278865.1,490988,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34225,GCF_001106885.1,390691,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34231,GCF_001157045.1,415771,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34233,GCF_900030655.1,701861,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34246,GCF_900030195.1,669391,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34254,GCF_001100125.1,387311,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34255,GCF_001341115.1,515981,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34257,GCF_001135845.1,405171,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34259,GCF_900037415.1,681591,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34262,GCF_900043865.1,654341,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34268,GCF_001084145.1,379321,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34271,GCF_001114885.1,494211,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34292,GCF_900029925.1,650741,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34305,GCF_001085505.1,380001,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34310,GCF_900018435.1,692951,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34314,GCF_001109145.1,391821,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34324,GCF_001127445.1,400971,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34352,GCF_001147405.1,410951,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34357,GCF_001096145.1,385321,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34366,GCF_900033855.1,678951,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34376,GCF_001100345.1,492261,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34383,GCF_900020105.1,700131,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34385,GCF_900028555.1,690031,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34389,GCF_900053515.1,704851,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34394,GCF_001337555.1,514201,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34397,GCF_900030515.1,670351,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34399,GCF_001124345.1,399421,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34402,GCF_001348435.1,519641,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34403,GCF_001106565.1,390531,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34420,GCF_900058645.1,663921,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34422,GCF_001339655.1,515251,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34428,GCF_001171925.1,491931,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34429,GCF_001141545.1,408021,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34431,GCF_000334795.1,535548,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34434,GCF_900059645.1,678001,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34440,GCF_001171705.1,423101,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34446,GCF_001581215.1,656831,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34447,GCF_900028205.1,686411,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34454,GCF_001130805.1,491581,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34477,GCF_001335695.1,513271,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34479,GCF_000468435.1,64401,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34496,GCF_001346495.1,518671,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34504,GCF_900021635.1,653151,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34512,GCF_001326435.1,508651,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34532,GCF_001134045.1,404271,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34533,GCF_001205615.1,440171,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34536,GCF_001301855.1,495701,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34544,GCF_001129645.1,402071,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34550,GCF_900059685.1,694791,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34552,GCF_001194345.1,434551,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34561,GCF_900047565.1,679651,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34562,GCF_001160805.1,417651,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34566,GCF_001148405.1,411451,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34568,GCF_900032855.1,698111,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34571,GCF_001143645.1,409071,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34572,GCF_001150585.1,412541,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34573,GCF_001342695.1,516771,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34575,GCF_001341355.1,516101,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34577,GCF_001198515.1,436621,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34595,GCF_900027355.1,676481,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34596,GCF_900052155.1,698361,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34608,GCF_001100925.1,387711,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34622,GCF_001092885.1,383691,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34633,GCF_900033985.1,698151,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34663,GCF_001334595.1,512721,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34679,GCF_001113545.1,394021,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34685,GCF_001192555.1,433661,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34689,GCF_001154305.1,414401,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34698,GCF_001093065.1,493841,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34699,GCF_001106165.1,492151,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34701,GCF_001101665.1,388081,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34711,GCF_001404135.1,555281,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34722,GCF_900026015.1,682921,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34725,GCF_001197695.1,436211,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34730,GCF_001581555.1,657011,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34732,GCF_001161285.1,417891,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34737,GCF_001135085.1,493081,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34742,GCF_900033445.1,688771,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34743,GCF_900023725.1,669271,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34746,GCF_001130665.1,493961,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34747,GCF_001095185.1,384841,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34751,GCF_900052135.1,677521,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34758,GCF_900030125.1,679981,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34780,GCF_001114025.1,394261,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34784,GCF_001341195.1,516021,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34786,GCF_001140245.1,407371,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34800,GCF_001198735.1,436731,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34807,GCF_900043495.1,686881,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34837,GCF_900043075.1,651061,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34850,GCF_900053525.1,667201,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34852,GCF_001134505.1,404501,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34855,GCF_001122565.1,398531,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34863,GCF_001132805.1,403651,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34878,GCF_001337395.1,514121,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34881,GCF_900031945.1,665751,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34895,GCF_001326635.1,508751,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34899,GCF_001148865.1,490921,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34900,GCF_900030005.1,674071,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34902,GCF_900050705.1,683371,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34913,GCF_900052405.1,665691,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34918,GCF_001100145.1,387321,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34921,GCF_900032275.1,683331,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34940,GCF_001162185.1,418341,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34959,GCF_001102045.1,388271,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34963,GCF_001566075.1,644261,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34966,GCF_001135985.1,405241,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34975,GCF_001161065.1,417781,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34978,GCF_001124505.1,399501,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34982,GCF_001089605.1,382051,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34985,GCF_001091145.1,494501,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34986,GCF_001146705.1,410601,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34992,GCF_900020975.1,660241,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
34995,GCF_001198975.1,436851,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
35000,GCF_001148445.1,495141,Streptococcus,323,1301,Streptococcus pneumoniae,1408,1313
